ID,QILN,SHMN,SHWN,WAGN,AP3N,SRLN,LAIN,CRLN,KUGN,NUNN,ILON,IGLN,CTSN,GIFN,SMLN,SEDN,JOSN,STLN,BULN,MCMN,YRTN,SBNU,MANN,MRYN,NOTN,IVKQ,ARVN,YBKN,AKVQ,DORN,PINU,GFNU,FCC,INUQ,RES,SILO,SNQN,SNKN,KASO,B2NU,EUNU,MNGN,VIMO,KJKQ,NSKO,MUMO,B1NU,KNGQ,PKLO,WEMQ,MSNO,KIMN,OTRO,RLKO,RDLO,KAPO,KRSQ,LDIO,MALO,FRB,PNPO,NEMQ,NMSQ,CLRN,EPLO,ATKO,ELEF,ULM,ULM2,MATQ,I10H1,KILO,FFC,YOSQ,LSQQ,TULEG,GDLN,CDKN,HOWN,VLDQ,HSMO,CHGQ,SUNO,BELQ,SSNO,DSNO,PNGN,WHFN,EA06,SNLN,RSPO,CBRQ,KAJQ,CMBN,TOBO,ARTN,KLBO,ALGO,BUKO,COKN,BMRO,DMCQ,BRPO,SCHQ,PEMO,SCH,BRCO,CLWO,GLWN,SADO,KNDN,BASO,BWLO,HFRN,BANO,VDBQ,VABQ,CLPO,MGTN,BOXN,PLVO,LINO,LATQ,GAC,MLON,ELGO,OTT,DELO,ORHO,ORIO,PKRO,WBHL,LGSN,ACTO,ALFO,MCKN,ELFO,DRWO,DRCO,DVKN,DREO,MRHQ,TORO,WLVO,MPPO,DPQ,UWOO,LDGN,EKTN,TYNO,HGVO,KGNO,STCO,ACKN,PECO,MNT,MNTQ,CAMN,YNEN,NODN,SNPN,IHLN,MEDO,PTCO,COWN,LUPN,LMQ,QCQ,A54,A61,A64,JERN,PLIO,A16,YMBN,A21,A11,KSVO,ICQ,FSMA,NANL,GBLN,GASG,DSMN,BATG,RSNT,YKW2,YKW3,YKW5,YKW4,YKW1,NATG,KUKN,ALE,ILKN,HPLN,GGN,NWRL,MEDA,MKVL,CTLN,TIGG,LMN,EDZN,EDM,RDEA,UPNG,GALN,MALG,VTIN,MADG,RAYA,HAL,HILA,HMNT,ROMN,PRDA,CHEG,WALA,GBN,MANA,CODG,DHRN,DRLN,MBC,SABG,WAPA,SLEB,FNBC,BMBC,FNBB,PNT,LDBN,SJNN,CLSB,LLLB,HOPB,RAMB,HLSB,HRMB,FLLB,CLVN,FPLB,HBDB,MCMB1,PMB,WSLR,WISB,UBRB,HNB,PIMB,SULB,COQB,THMB,SMPN,ANMB,TALB,CLVB,ENGB,SNB,GOWB,SILB,SSIB,SHB,VGZ,PA03,PA05,PA01,PA04,ALRB,PA02,PA12,PGC,PGCB,KHVB,KELB,SHDB,KLNB,BPCB,AHCB,PHYB,DHLB,NLLB,SHVB,TWKB,GLBC,SOKB,PPSB,LZB,GHNB,TSJB,JRBC,YOUB,JRBB,TWGB,LCBC,PFB,TFRB,MGB,FCBC,THAB,CBB,CPLB,MWAB,BMSB,SPLB,BTB,BCBC,OZB,WTRB,TOFB,TLCB,TASB,ATLB,FHRB,PHC,EDB,BBB,PACB,DLBC,HOLB,RUBB,INK,MOBC,QURY,CLAP,FALL,DAWS,DIB,VIB,KANO,WHY,PLBC,HYT,YUK5,YUK7,YUK6,YUK4,DAWY,YUK3,YUK1,BVCY,YUK2
QILN,0.0,3.06647180382,3.15076086839,3.16960577536,3.39352272071,3.58991162122,3.7503818049,3.90028511133,3.96044013337,4.92241060965,5.29715492529,5.30179414915,5.43632693057,5.79347974669,5.8940919796,5.9143227647,6.23914866989,6.64674163022,6.75919230977,6.80749373221,6.9065316158,7.74454464317,8.06219909032,8.41295530982,8.89433042019,9.46036195391,9.4943427098,9.91062404594,10.0535272934,10.1343773508,10.3452028699,10.3633900945,11.0367285484,11.6351917665,11.7157161027,12.2610498539,12.3813549038,12.3823860236,13.3202829348,13.368164386,13.4000990632,14.077883071,14.082938763,14.2765105837,14.5405852918,14.6046982708,14.8931369463,15.2872309403,15.6687730721,15.9832664975,16.4047921428,16.9241398834,17.1404908696,17.2452976083,17.3981920443,17.6311966934,17.6711203099,17.773180201,17.8934268434,18.0561233263,18.0577260768,18.0655853473,18.17320324,18.1896930319,18.5040068217,18.5811910063,18.7032425877,18.9574124893,18.9578316998,19.0180637968,19.0760784463,19.3347420797,19.6436487882,19.7709481741,19.9446133159,20.1395540537,20.16297358,20.1723967153,20.2960241194,20.3735163035,20.4149558393,20.5966897039,20.6311366931,20.7315862359,20.8368383902,20.8368383902,20.9566777175,21.1162870627,21.3428539375,21.5823023697,21.6154926506,21.730293059,21.9353331066,21.944159543,21.9689557718,22.1652066954,22.1689810015,22.3083163935,22.3273646911,22.6454843687,22.6520233372,22.7477546857,22.796804729,22.8353647963,22.8744484581,22.8853431648,22.9450732118,23.0187573608,23.0402903513,23.0469528372,23.0583129187,23.1238363638,23.1353098445,23.2184780531,23.2225182295,23.3712119989,23.3739373134,23.3828013166,23.4090665588,23.5134741113,23.5276981766,23.5556771341,23.5792161712,23.6124341136,23.676999676,23.7314685965,23.7793410052,23.8030267695,23.8052047946,23.8211911073,23.8347602149,23.8641354516,23.8727676213,23.892426412,23.9581252946,23.9683478463,23.9985408973,24.02855341,24.0329388825,24.0345387149,24.0363265734,24.0636009292,24.0875268042,24.0877999203,24.1040936073,24.159800953,24.1857049327,24.2404630616,24.3174624412,24.4388217989,24.5016271366,24.5049073096,24.5254987115,24.5561968485,24.5782389828,24.6953136309,24.6973817575,24.7013543278,24.7286653263,24.7362217025,24.7363696,24.747733085,24.7867266697,24.7950048748,24.8537042846,24.9027704069,24.9486431715,24.9566796033,24.9634962057,24.98980252,25.0199111096,25.1043019447,25.1823252288,25.2144601967,25.2244909927,25.2457872446,25.2654791781,25.4823372492,25.6565799211,26.3096408149,26.6465197842,26.7354320561,26.9033721291,27.7477282701,28.0711137932,28.5276362048,28.5391949358,28.5391949358,28.5391949358,28.5391949358,28.5391949358,28.6871847563,28.7428199673,28.7788086886,28.8608329251,28.953923107,29.0855187619,29.330434672,29.528261204,29.5428253232,29.7313331484,29.7780548544,29.9622234397,29.9861706925,30.1376347622,30.6590639584,30.8456717315,31.0471357779,31.0849382348,31.0857897182,31.380104485,31.4753853699,31.6790234297,31.7009220633,31.702432336,31.7335345554,32.0744591621,32.4672787491,32.6811045946,32.7003675822,32.7650542045,33.0040561421,33.1400676713,33.7038415723,34.3543308923,34.8032655184,34.8257165721,35.3366910733,37.0359379225,37.3003841703,37.4521391816,37.499538556,38.5722212512,38.7093746016,38.7602333438,38.9668970538,39.0715467184,39.3356314181,39.3904646386,39.5999520858,39.6471019343,39.7088943985,39.8376125665,39.8793507215,39.92075702,40.0951360482,40.1130433024,40.1130433024,40.1446443251,40.1629207426,40.2413324255,40.2724201573,40.3049974523,40.3094853409,40.3131567186,40.3959493842,40.6126167778,40.6277816774,40.7377811144,40.9128668667,40.9421089222,41.0881579194,41.1162400458,41.2070444973,41.2096254137,41.2131537119,41.2132084864,41.2147435266,41.214753797,41.2160079135,41.2168653658,41.2190672121,41.2205591899,41.2206892379,41.2688044959,41.3218464087,41.3222888578,41.3223505383,41.3295883634,41.3554235554,41.3870115978,41.4006189492,41.4573544921,41.4636322917,41.4758017525,41.4974276245,41.5310718772,41.5339364665,41.5716304653,41.6497790047,41.7247786112,41.7885124606,41.8433382551,41.8564589012,41.9632481893,42.0222631855,42.1449524506,42.1691656114,42.1967851941,42.2422801347,42.2816489093,42.3891512114,42.4091784124,42.4469406608,42.6633458946,42.7081541172,42.7560807168,42.8348947267,42.9367182027,42.968413192,43.236312425,43.5496828242,43.6152470097,43.8828539224,43.9990733487,44.0498842291,44.068406727,44.1787895942,44.204058714,44.422687736,44.7256003884,45.5799538719,47.183508117,47.556630746,47.7351578626,47.9314061995,47.9907317269,48.0203919385,48.0277340993,48.0752326993,48.1390544524,48.878553951,50.5105699428,51.4639813622,51.7836316364,52.129821253,52.3043498576,52.4357136284,53.0831102262,54.3080897036,54.3444238248,54.6543705515,54.6904288322
KJKQ,14.2765105837,11.2716846062,11.2313548502,15.7884944858,15.6916729364,14.3989223676,14.9949143285,10.5265753056,17.7723939592,16.6290478765,14.6726355391,14.6686562035,8.93527874554,15.2236452075,19.4607076263,15.6465944987,15.8909321072,19.4184616652,18.9788619291,16.6194599277,16.2196218035,21.2945642783,7.25145978484,16.138856417,8.02626859834,7.14340531511,17.3313556166,20.3733527862,5.54907144009,9.03513556973,17.4217393195,21.76038585,16.708547095,3.19590666312,25.9033955654,7.21139411735,1.94687575518,1.94791103478,11.0353942244,14.3830096304,26.2495968367,10.7850386065,6.48402665789,0.0,10.6406730445,12.923451676,14.5519612442,8.56732295659,13.1606964962,2.23505224219,4.91115945264,10.9196020652,6.40611889051,16.5563039167,16.7296489907,7.5251841783,9.09099950928,13.3287715314,5.62679711926,12.5268109021,10.8422959994,3.88905474595,3.95772916389,17.7437002298,16.9341896932,15.2843495417,32.7169355022,18.8134180327,18.8135830747,5.51900682058,18.9728674125,7.06224480653,24.2391032808,6.0467991543,6.26584035539,23.0566323267,29.0424709636,14.499627607,29.2753414362,7.08677985726,8.13589072167,6.33712775439,9.35311088693,7.93496246669,9.45402563712,9.45402563712,14.3727227819,30.2312410389,30.5364508987,30.8068547394,9.42140948687,8.06904886346,12.2992416088,16.8870978088,10.7376844874,31.4848066376,10.2226216837,9.32744269648,9.97261868864,32.0301939831,11.2317698955,8.48992274524,9.62925591221,10.9213510413,9.61250443209,10.9717672595,11.6360004879,11.1253571154,32.9678535724,10.599828116,32.4925875308,11.925980459,11.663805893,32.4316528863,10.2586741616,9.59902908344,9.61282037828,10.0612630677,32.9370624862,33.1015057303,10.2591359838,10.9717002018,9.32423184201,9.83836102699,33.3042774671,11.9096309259,10.088761798,10.759928458,10.0658731284,10.0762546179,11.3903364008,11.1351307055,33.6278203543,11.8960003436,10.063909253,33.6710259672,12.6004233917,11.4473863955,11.4403705501,33.847586785,11.4446366275,10.0324569845,11.7721788998,11.3721655965,10.6106937636,9.92880231182,12.7628653344,34.071237615,34.1880292278,12.3659892252,12.5442416784,11.1203827018,12.1523456684,34.5204536172,11.3677246498,10.6081254593,10.6102948682,34.214655757,34.7196660565,34.331087283,34.17089992,34.1040691648,12.1330113365,12.4910570494,34.9011181913,35.1063376624,10.71351269,10.6801810117,10.7204316382,10.7745778088,10.8251332546,35.3914728509,14.3806984722,10.9923250752,35.1237392868,11.0566726415,11.0235463749,11.4670319946,11.9506426499,34.400194386,16.0630825236,36.3598236436,13.2407856411,37.0085919007,14.1617927429,37.5435385952,37.5595602126,37.5595602126,37.5595602126,37.5595602126,37.5595602126,15.7467707523,39.3954761845,31.2775144774,38.4396371254,39.1748385731,14.9179547434,17.6899633344,33.4191640304,18.5623473369,39.3523978933,16.0459678337,16.0080703768,39.0703990017,35.663785107,37.5940259754,27.8080889453,40.5441796974,17.2592754792,42.3674858653,17.9398588396,35.4348696712,17.706296462,39.4114693809,42.9494186004,41.2746358365,36.8114192318,19.0561025407,36.6967012745,18.9974714997,39.9224588741,19.9311638159,43.3864407516,21.1177719373,46.5971283639,21.05531436,41.5082353977,40.5964222781,44.9697457662,44.392166081,45.4082284533,42.3010631392,48.5654319981,26.2180035974,44.8803682454,44.3821729051,44.0703347705,45.4542661757,44.3859291698,44.6034116415,45.4981759463,49.7430691552,46.092126145,44.8854130551,46.1388393609,45.5800461207,45.4683625025,45.4683625025,46.3990414545,45.2337362447,45.3198633322,46.6549047481,45.4170698967,46.4669655781,50.5897454004,45.5048053328,46.6223871015,45.7803532498,45.7747440078,45.8882774856,45.9075315574,46.0226090285,46.1054976029,46.4838299689,46.0927142354,46.1770215748,46.1764009559,46.1790570843,46.1785190027,47.4197232383,46.1811284986,46.1823308107,46.184521526,46.1846544855,46.210297387,46.299696093,46.3457499787,46.3002503467,46.3960456897,46.4273468724,46.5119024856,46.4965049968,46.6366378692,46.3922622724,46.4634703835,46.4038229854,46.440437304,46.4438869444,46.5576807183,46.8727101882,46.7223955966,46.7240484719,46.9512851067,46.8101465477,46.9861051804,47.0098816406,47.1734830467,47.3179764529,47.3697481165,47.4110779852,47.5525691327,47.907805017,47.4758864836,47.8788196427,47.8257666411,48.2087947853,48.1277260765,49.0955325905,48.1633223911,48.5633121294,48.5499367717,49.3143675418,49.197607858,49.5732622741,49.6486302267,49.8973088648,49.6690821489,50.4626476402,49.982042494,52.3771508567,50.5991815143,52.515425543,57.2815401958,54.2650813791,54.5101630378,54.7004731844,54.7511198335,54.7708312557,54.770477445,54.8325128407,54.9080412101,57.3881241741,58.7691700775,60.015319342,60.3982454003,60.6225514022,60.8814215953,61.1118631246,62.2687547993,63.0498255068,63.1586732216,63.5174222188,63.4300066506
FALL,47.9907317269,49.6483158712,48.520513676,44.8232934473,50.6524533759,51.4552907569,51.4214990521,50.3096450606,44.9112705397,43.0688694355,53.1317582377,53.1374935028,50.8842217877,53.5007113726,43.3213281116,42.4402032685,42.0950231027,41.8954646451,41.4649584972,41.3949981121,41.4612319788,42.1652975236,53.6307520963,56.0671236418,55.2402098145,55.3092704491,39.1782567061,38.0925445002,54.788798007,56.9917971057,57.8424529295,54.6962789967,38.7633250794,54.5871471754,43.2375989274,47.5626501337,53.3346280171,53.3281988458,43.8194223043,61.2934307509,53.2634452791,61.0960078134,48.7173887507,54.7511198335,44.5427013846,42.0739989724,62.737256695,61.079335946,42.1454873007,54.4868625011,51.8830512007,63.3085636745,50.9257090936,38.7645113515,38.6164252083,50.0986307857,62.8319328815,43.0605128503,52.7969465454,64.7717635392,46.4122629302,56.225138247,56.458069976,66.1473746412,38.9016121209,41.1017898896,40.1002527855,36.7102160843,36.7102100939,54.9352967875,36.562862504,52.9531554324,30.51612581,60.2616745131,55.640792576,67.7539009454,27.8721941298,67.0178509378,27.764797495,54.9389029218,53.1238898281,58.1828007122,51.5446199176,54.0932400873,51.7229081342,51.7229081342,67.4725239759,27.0177568658,26.8334691579,26.6210344902,53.1900904415,56.3066312553,66.7497111226,69.134645982,51.5692690975,26.1236071038,52.8439931577,54.8998402332,53.6365933598,25.7182985855,51.9731030734,60.5459132183,55.48080298,65.6453287601,55.7341988254,65.694859634,51.8115743222,52.900740411,25.8074439256,53.9930370744,25.3735507001,51.6332736816,52.1330003262,25.0852632337,55.1538329225,57.3633090092,57.3283044548,56.0741699994,25.1258649723,25.0811478009,55.9940867594,54.4166168615,59.9685597399,57.483054993,24.9695522157,52.9014836123,57.2884608451,55.5368026091,57.4582953033,57.4843340768,54.1956623107,65.5948321588,24.9164635513,53.2824464506,58.0818700492,24.7825129804,52.1286437905,54.5472295033,54.573710788,24.8351287025,54.5727692775,58.7144487138,53.9888367141,54.8661542757,56.835670847,60.046257211,52.2072018048,24.6772052732,24.6549832244,53.5666372501,53.3409736851,56.6938135032,54.2323366512,24.5622425528,56.2477789131,59.3485549045,59.3491751385,23.9619048873,24.4514941895,24.0076728693,23.8612171253,23.7858285136,54.9442693062,54.1553336576,24.4202274408,24.5934434233,62.397903865,61.5282845041,62.320078622,62.6181866773,62.8049524558,24.5569771016,51.1476673896,62.7231260258,23.9255758492,63.0174345044,62.5541466375,59.4181720634,65.2963338093,21.7011376229,70.8040635905,22.3210289436,66.4852339004,21.0359466868,66.6708629751,20.0986203092,20.0926572877,20.0926572877,20.0926572877,20.0926572877,20.0926572877,69.7141331426,22.655456428,75.9574019471,20.4981304213,21.5525207158,66.1434962231,72.3180726999,21.9664243787,73.2985081496,19.8658459919,68.7491553829,68.0604343419,18.8937717241,19.1101829321,17.4519106806,78.7727795544,18.6245704235,69.5372638294,23.2101420041,71.0250884085,20.1521513885,69.4079965256,16.3170420519,22.8139700732,18.1768895415,18.3274739237,72.0765767516,19.0224577361,71.3821111619,15.2489423334,73.4082359756,18.8928420792,75.0637291161,26.4375516586,73.0520801092,13.3432252671,14.4815325822,11.3444601194,10.6932967699,10.9913190255,13.4304595273,15.4027729025,79.9841670669,9.91855105673,10.91010261,11.7051405224,9.35969194353,11.4542004021,11.2676420142,9.479951809,15.1689779812,8.68710192453,11.0395283406,8.6531891816,9.78085546361,10.0460223701,10.0460223701,8.38581819804,10.6611536458,10.580759764,8.10253002005,10.4500064705,8.35965547436,16.0217226407,10.3858731615,8.30316621175,10.0974470657,10.298141928,10.3231828178,10.3273100058,10.30108789,10.1372085821,9.33749223079,10.3499025744,10.1330333105,10.1347741591,10.1307057051,10.1321439323,7.41551660999,10.1293003787,10.1303404617,10.1274163551,10.1273144342,10.1520935319,10.0174186309,9.89667124896,10.0169216582,9.77865175949,9.74528655761,9.58396536096,9.64926827588,9.39053482822,10.0478601354,9.8805294662,10.0843091783,10.052725249,10.0491336249,9.81649061223,9.13247249873,9.67674416603,9.80242357792,9.29355678389,9.70546386356,9.44047850733,9.49731330835,9.29899261748,8.94924352604,8.86343277853,8.8424145474,8.53587973732,7.80231057645,9.01113880174,7.9831578014,8.56648603104,7.60305037863,7.9157672894,5.776590864,8.19669461307,7.15470441246,7.74191022917,6.25578382699,6.70626866447,6.20666027355,6.23920930407,5.64650521102,6.33309265525,4.48218419189,5.72334565275,5.70406408186,5.0685882788,2.44399346971,15.0662286455,0.509176631436,0.257131581102,0.0657305104194,0.0,0.0475774106063,0.0773240874502,0.0845333661935,0.157736647612,7.76841780159,7.30830252018,9.07723078312,9.53041567247,9.21208607341,9.67447273993,10.1771910015,12.8220959632,11.6703858809,11.9947178395,12.4112102997,11.9300474303
MANA,32.7650542045,34.3999471632,33.2754745734,29.6011421847,35.488478083,36.2514710954,36.2353017763,35.0643246608,29.7758196487,27.8427893759,37.9365407147,37.9421560657,35.6598601603,38.3215794146,28.2540646265,27.1912626716,26.8460813195,26.7776533526,26.3031869714,26.1467973279,26.2125703082,27.2165458638,38.4309916855,40.9048650774,40.0225135571,40.1130158475,23.9453641193,22.8852203028,39.6430416866,41.7624867728,42.7086407024,39.8666491237,23.6271417379,39.5503067733,28.8994647627,32.8102582625,38.4125698907,38.4065159742,29.1856406082,46.0490817574,38.8958713632,45.871804233,34.1315477804,39.9224588741,30.0693014081,27.5737050727,47.4889031264,45.9325820986,27.8053937096,39.8448170664,37.4374055414,48.1321154589,36.6213240606,24.5689923271,24.4423085311,35.900803938,47.7506866566,29.0740064115,38.4843225344,49.577336621,32.4218474405,41.7010830644,41.929502504,50.905225687,24.9661303856,27.2471076907,27.0424817379,22.7420748701,22.7421660814,40.623721493,22.6110247332,38.8238866125,15.802678392,45.6116386253,41.398103336,52.6316713852,12.7364902552,51.82085083,12.6575258696,40.8099891818,39.1376835788,43.8157759833,37.7017688451,40.0810697807,37.8999611073,37.8999611073,52.3035817693,11.9933377926,11.8522933932,11.670357152,39.3812374111,42.258362958,51.7389211552,53.9167478448,37.9397259788,11.2680241258,39.1502551793,41.0592922592,39.9047103258,10.9501343709,38.4275639525,46.2468424111,41.6655010834,50.8438041588,41.9083621605,50.8942041948,38.3287571744,39.3427073417,11.4424979299,40.3477072132,10.688360789,38.1955017181,38.6574044917,10.2931531221,41.4350254761,43.4632252114,43.4319714416,42.2969865726,10.5538509478,10.5677672988,42.2472953818,40.8180339829,45.8439470417,43.6084999194,10.5138332091,39.4651424387,43.4585632965,41.8768542749,43.6159688086,43.6419630601,40.6635025795,50.923993453,10.5955464774,39.8410323063,44.2021107619,10.4414368563,38.8050710119,41.015911727,41.0407098812,10.5956290518,41.0404255858,44.7878429128,40.5182669713,41.315471541,43.1009176954,45.9987913848,38.9105464707,10.5005130257,10.5305904672,40.1952241137,40.0010543556,43.0377010391,40.8150347858,10.5817838527,42.6474243111,45.4542256539,45.4551011267,9.62743499831,10.5435218065,9.74999710156,9.46928064497,9.33291473187,41.5051131479,40.7922890013,10.6011088839,10.9366170264,48.217643727,47.443100421,48.1504116322,48.4199762144,48.5907570415,11.0472729481,38.1279564525,48.5460758347,10.0778053022,48.8126193115,48.4030845366,45.6401173888,50.8959522553,6.60419022128,55.9078788147,8.68884521619,52.1241342674,7.34575350603,52.4587577978,6.39575709197,6.40116148361,6.40116148361,6.40116148361,6.40116148361,6.40116148361,55.2185986341,11.2590844276,60.9460576131,7.78366759148,9.77097688615,52.1529034063,57.5906310266,9.73558410823,58.4792525211,7.74422183146,54.5362748929,53.9644266822,6.06984404127,5.61957282191,2.33867938147,63.5255428799,7.26849678383,55.4253134288,13.9052361352,56.7619260364,8.96015665841,55.4085143679,1.80896833441,13.9087477382,7.47010851392,6.85886723864,57.8415122204,8.64100934016,57.279233115,0.0,59.0750795334,10.3484701303,60.6108120547,19.4627618056,59.05974266,2.32595882909,5.71031276191,5.32161967232,4.56675688676,5.74545215634,7.79104139833,12.2772802538,65.6153784129,6.40104140135,7.55217984113,8.37192988353,6.92340218016,8.60491465367,8.74267955908,7.48925678522,13.2272590165,7.27656462383,8.94517197896,7.38177093354,8.35125454916,8.5559076038,8.5559076038,7.56748916218,9.04974309717,9.09762783071,7.61336945764,9.09210896028,7.7934799369,14.5001034857,9.16892286837,8.19849277592,9.28407047182,9.55552022385,9.79380326486,9.8331588014,9.99909066478,9.93352519148,9.5774188565,10.1788156665,10.0515167999,10.052634021,10.0520829872,10.0529623868,8.62253972749,10.0538640212,10.05721681,10.0573031388,10.0574027844,10.1317032661,10.1168848268,10.0463350901,10.1172132657,9.9865430106,9.9994551767,9.94646432461,10.000711163,9.92603177432,10.3086076075,10.2264300355,10.3709382093,10.3933378892,10.3947245871,10.307072527,10.0270317321,10.4151586666,10.5617398948,10.3520548268,10.589845048,10.5754078764,10.6763084197,10.7193270825,10.571411412,10.5623770373,10.6070581389,10.5075803954,10.3099534903,10.8890830526,10.4588600346,10.9794614047,10.617984768,10.8044958063,10.1608920072,11.1377861881,10.7596019898,11.3012130726,11.1520763379,11.3697249248,11.5259589956,11.6691430344,11.5661073446,11.7759357127,11.4705701758,11.7622648087,12.4910427564,12.1971897428,12.8666083413,19.5851916056,14.8044944704,14.9949650168,15.1909921947,15.2489423334,15.2769081196,15.2829176099,15.333249661,15.399604837,17.6585460363,18.908777378,20.2597816047,20.6697349792,20.8300301124,21.1252009211,21.4051774885,22.9179008176,23.3470954884,23.4970360822,23.8799061891,23.7199264963
EPLO,18.5040068217,17.7334596203,16.536340673,16.7614525698,21.8465098719,21.553787536,21.9441735015,17.8435053016,18.7770936893,15.7647837114,23.0139014559,23.0154932016,17.3212694607,23.6442162869,19.0043700754,13.8079470344,13.664153938,17.6534730374,16.7342106865,13.7052111132,13.2355627985,19.8675164195,18.9452826851,25.9794575846,20.7017597037,20.3106994924,11.4291277614,14.820725158,19.1127354488,22.5291620055,27.8957268878,28.8523879693,9.09505847251,17.905993268,25.0428952674,10.0381837137,16.0446952331,16.036798242,6.38011760451,28.1412602457,31.2466409816,26.0388445669,10.4642693552,16.9341896932,6.32059380312,4.44487047277,29.0358318908,24.8221354911,3.83560880146,16.1106279373,13.2101328032,27.2448754802,12.1078857501,1.39708227116,1.31409879111,11.2201422458,25.8925221013,4.16030916642,13.9667236771,28.8618700838,7.51887197234,17.5835109709,17.8192129298,32.6285450857,0.0,2.28926145228,29.4793878552,2.22513103731,2.22505464805,16.08841269,2.36083502312,14.0519578392,9.67569313461,21.7614949927,16.7575670996,36.6302328437,17.4053151413,31.0127620867,17.6920799614,16.0372909168,14.2475034838,19.3524358186,12.7469528843,15.209639767,12.9412554195,12.9412554195,31.0808975999,18.561879603,18.8859864371,19.129144013,14.4222294419,17.4163494341,29.2223825147,33.3704232086,12.9878490568,19.7662987582,14.1855035406,16.1100945325,14.9386786301,20.2721052781,13.5000494214,21.6693938877,16.7112157233,27.3829591872,16.956878985,27.4292962562,13.4302187155,14.4053448028,21.6807118759,15.3866407856,20.6985998364,13.3232029164,13.7593433281,20.3908181575,16.4690340911,18.5385742943,18.505759868,17.3366046791,21.1669594144,21.3715783988,17.2832764759,15.8641110851,21.0687253931,18.6744762259,21.5829575701,14.5794441557,18.5106057012,16.9123606183,18.6716756417,18.6977261331,15.7280458812,27.0529071639,22.0008393115,14.9490711441,19.2710260244,21.9724571218,13.9998449677,16.0790561098,16.1032094449,22.2511681197,16.1031330941,19.8771464004,15.6070922966,16.3716057698,18.136487927,21.161194328,14.1237120116,22.4561934259,22.6010575832,15.338101567,15.1660160367,18.0726495375,15.9263527303,22.9909979187,17.6890383375,20.5309098882,20.531685862,22.1935837831,23.1891592308,22.3861803582,22.0653410239,21.9195190718,16.6005401192,15.9332148239,23.4102001505,23.7783519574,23.4963276075,22.6356605203,23.4184965022,23.7171976401,23.9051032124,24.1234009376,13.6356158406,23.8215141153,23.4123088558,24.1167236304,23.6532969913,20.6837639555,26.4543566803,20.8281575856,32.7183690059,24.1297167362,27.6192713671,24.2782108793,27.7695783822,24.4821232695,24.500855963,24.500855963,24.500855963,24.500855963,24.500855963,30.92175684,28.0322812474,45.4115074992,25.8809824679,27.2854779836,27.2869757482,33.803509507,17.0194031844,34.9642020617,26.7337301211,29.8476263995,29.1712423411,25.9027181633,19.9423354869,22.6609490695,44.1220655864,27.6589019411,30.6457199779,31.5386604196,32.1263406006,18.9636584424,30.5517332371,24.93048349,32.0095021698,28.3638946368,20.6006434281,33.1753207993,20.1950495189,32.4939030243,24.9661303856,34.5210062071,31.0823206593,36.2240283336,36.9184209883,34.2028980536,26.1155908419,24.4531005999,30.2696917412,29.110955232,30.7000519013,25.9019222622,35.5690674648,41.1003419523,28.9939269805,28.1712105234,27.6961608398,29.5453833778,28.0018267225,28.2165429344,29.4525837375,36.7180161925,30.2317183451,28.4921176489,30.2573359237,29.362844046,29.1988910951,29.1988910951,30.5274533726,28.8561414272,28.9430056222,30.8431385527,29.0506567685,30.5421152023,37.7873165216,29.1348731101,30.6174073482,29.4203094005,29.3706551742,29.4586915679,29.4738520725,29.5750744831,29.6758600455,30.1547879845,29.6253782095,29.7365157829,29.735665818,29.7386652977,29.737941771,31.4866426276,29.7406709206,29.7414851124,29.7438775018,29.7440084574,29.7609972051,29.8614245738,29.9230257581,29.8619842518,29.9880332105,30.0206313929,30.1230761611,30.0971125795,30.2655707775,29.9342985485,30.0250126859,29.9377680344,29.9746195336,29.9781987054,30.1165105038,30.5127895771,30.2816957244,30.2612276118,30.5457861134,30.3518508627,30.548639331,30.55927138,30.7339430772,30.9193480601,30.9790093833,31.0178288575,31.1950644613,31.6414736213,31.0435370731,31.5774519519,31.4208594617,31.9275269905,31.7962434369,33.1392147517,31.7749895024,32.3126589931,32.1861878701,33.1180697896,32.9264512458,33.3386095738,33.394942074,33.723053845,33.394578905,34.4790356848,33.7752729548,37.3441979718,34.4195607468,36.8215900993,43.9453188565,38.400041766,38.6743276319,38.8568019223,38.9016121209,38.9155841759,38.9111785791,38.9793895373,39.0592896298,42.5958696689,43.7476199374,45.1759119949,45.5965485289,45.7218649954,46.0374581765,46.3378776018,47.8792589609,48.2751531285,48.438104757,48.8263185172,48.6439515786
