InputID,TargetID,Distance
TYNO,3187,2.83243272294
TYNO,12486,2.86481362919
TYNO,7825,2.92158024535
TYNO,3209,3.01693240395
MOBC,7564,0.371617873628
MOBC,7558,0.699443667496
MOBC,314,0.805365410233
MOBC,7561,1.01283001733
MOBC,7559,1.22483951765
MOBC,7562,1.38342973945
MOBC,115,1.78071498112
MOBC,1151,1.94813024308
MOBC,6517,2.55823717509
MOBC,6516,3.0816090998
TASB,3309,0.252387103474
TASB,3310,1.64672075653
TASB,101,1.65293050368
TASB,3319,1.91722696883
TASB,2430,2.53793759774
TASB,3320,2.56134325111
TASB,3217,2.746623245
TASB,3210,2.86359027272
TASB,3305,2.96323796716
TASB,3321,2.96423333258
FCC,2476,0.136389589045
FCC,2475,0.136389589045
FCC,2474,0.136389589045
FCC,2477,1.05575665757
FCC,2479,1.05575665757
FCC,2478,1.05575665757
FCC,2554,2.34840927438
FCC,2555,2.34840927438
FCC,2553,2.34840927438
FCC,2158,2.55852420743
ROMN,2414,0.922961039535
ROMN,12799,3.05399323518
ROMN,12798,3.28614961323
ROMN,12797,3.69770689489
ROMN,120,3.71952554508
ROMN,297,3.85834921702
ROMN,2417,4.35751494323
ROMN,2415,5.62359935277
ROMN,3216,7.36289444991
ROMN,7319,7.36580383125
GGN,12676,0.767041719856
GGN,12789,1.68342300091
GGN,12370,1.77846366283
GGN,12810,1.97754216137
GGN,12679,2.14136241678
GGN,67,2.39640000835
GGN,12353,2.54710679007
GGN,13072,2.93198107088
GGN,302,3.03035855964
GGN,6989,3.29159125652
PKLO,2153,0.767246352223
PKLO,2154,1.15728603422
PKLO,2152,1.74796463494
PKLO,112,2.21300884883
PKLO,13105,2.37275282425
PKLO,13106,2.37394708555
PKLO,2163,2.76133343966
PKLO,12794,3.25479593293
PKLO,3166,3.30243085696
PKLO,3162,3.48636193832
WHY,3449,0.00067082039324
WHY,114,1.14114348353
WHY,121,5.34163462341
WHY,3448,5.64771887137
WHY,1176,5.67011450061
WHY,1150,6.00970002995
WHY,1147,6.04568891442
WHY,7312,6.10630497519
WHY,6515,6.15921735694
WHY,1146,6.17533986514
CLAP,314,0.437449299919
CLAP,7564,0.780853308887
CLAP,7558,1.1113603781
CLAP,115,1.46060805489
CLAP,7561,1.48915609994
CLAP,1151,1.49105730608
CLAP,7559,1.61025895122
CLAP,7562,1.84421525045
CLAP,6517,2.55706313766
CLAP,1150,2.80363012717
ARTN,2416,3.51274055607
ARTN,2415,4.98900050349
ARTN,2417,6.0411661903
ARTN,12797,6.34497446895
ARTN,297,6.41259099563
ARTN,120,6.61856986822
ARTN,3507,6.75659298775
ARTN,12798,6.90219793447
ARTN,3506,7.0807998144
ARTN,12799,7.10764892755
RUBB,7559,0.945580102371
RUBB,7562,1.33946845054
RUBB,7558,1.43200619063
RUBB,6517,1.61801474962
RUBB,6516,1.65237396796
RUBB,7561,1.71734496535
RUBB,6515,2.01905169077
RUBB,100,2.19156056955
RUBB,7564,2.195090825
RUBB,314,2.32037965213
KUKN,12797,4.91811408733
KUKN,12799,4.99940954274
KUKN,12798,5.09288623238
KUKN,297,5.37236273682
KUKN,120,5.42886571726
KUKN,2414,5.47497526716
KUKN,2417,5.70930354562
KUKN,2415,6.45669362569
KUKN,4269,7.96741125937
KUKN,4268,8.02758218743
KNDN,2416,3.19525479738
KNDN,2415,4.2061263676
KNDN,2417,5.16943797914
KNDN,12797,5.41085802994
KNDN,297,5.51106401888
KNDN,120,5.72023629059
KNDN,12798,5.97855832289
KNDN,12799,6.17686420607
KNDN,3507,7.65142947561
KNDN,3506,7.95610056624
CLSB,103,0.289679279549
CLSB,2558,0.328790335929
CLSB,2557,0.328790335929
CLSB,102,0.682759902894
CLSB,3323,1.95562856519
CLSB,3305,2.0889993023
CLSB,3217,2.23336586456
CLSB,3306,2.30213880663
CLSB,13076,2.30715432622
CLSB,3303,2.41510312099
LLLB,3323,0.431072209728
LLLB,2560,0.651500767459
LLLB,2559,0.651500767459
LLLB,3322,0.921831465074
LLLB,3303,1.05651467098
LLLB,3306,1.12379858071
LLLB,3304,1.28497986366
LLLB,3298,1.28647706936
LLLB,2567,1.30904669512
LLLB,2566,1.30904669512
CMBN,7530,5.12094166541
CMBN,5218,5.6404980933
CMBN,5215,5.99624033378
CMBN,5214,6.01152144972
CMBN,5219,6.19010999422
CMBN,1420,6.51272556926
CMBN,5217,6.60921675696
CMBN,5216,6.65401579052
CMBN,7529,6.67767775057
CMBN,5220,6.73978521472
EUNU,13074,6.20399700513
EUNU,3324,9.11106418151
EUNU,3325,9.49304685123
EUNU,3519,9.86617103235
EUNU,3233,10.2188652658
EUNU,3516,10.8083222435
EUNU,3520,10.9568998371
EUNU,3511,10.971343544
EUNU,122,11.7648004879
EUNU,3521,12.0536706957
LMQ,2407,0.0976825982455
LMQ,2234,0.576874241061
LMQ,13090,0.711204534575
LMQ,13091,0.787328324144
LMQ,12953,1.01792135747
LMQ,12669,1.02774991608
LMQ,2409,1.03407537926
LMQ,2408,1.05045508709
LMQ,12801,1.15936184602
LMQ,12674,1.89044806594
INUQ,12919,1.22180513115
INUQ,12910,1.22180513115
INUQ,12920,1.22180513115
INUQ,2548,1.86152205963
INUQ,2547,1.86152205963
INUQ,2549,1.86152205963
INUQ,2546,2.41362357846
INUQ,2545,2.41362357846
INUQ,2544,2.41362357846
INUQ,12955,3.64120015634
EDM,12682,0.0017
EDM,12683,0.0017
EDM,12403,0.0017
EDM,4841,1.87081556814
